bp_num_ips,bp_num_tm,code_upw,upw,bp_nm,type_etablissement,postal_cd
1498.0,1458,5,UPW BATNA,TAGOUST-EL-HAMRA,ETAB  ,5056
1488.0,1459,5,UPW BATNA,BOUMAGUER,ETAB  ,5057
1499.0,1460,5,UPW BATNA,T LETZ,ETAB  ,5058
5082.0,1461,5,UPW BATNA,OUARKA,ETAB  ,5059
1473.0,1462,5,UPW BATNA,BOUSSALAH,ETAB  ,5060
5413.0,4990,17,UPW DJELFA,DJELFA EP1,ETAB  ,17089
5414.0,4991,39,UPW EL OUED,GUEMAR-GHAMRA-NORD,ETAB  ,39099
5415.0,4992,8,UPW BECHAR,BECHAR-ITINERANT 2,ETAB  ,8064
5416.0,4993,15,UPW TIZI OUZOU,TIZI-OUZOU EP ITINERANT 1,ETAB  ,15169
5417.0,4994,4,UPW OUM EL BOUAGHI,OUM-EL-BOUAGHI-EP-ITINERANT-1,ETAB  ,4070
5418.0,4995,45,UPW NAAMA,NAAMA-EP-ITINERANT-1,ETAB  ,45051
5419.0,4996,27,UPW MOSTAGANEM,MOSTAGANEM-EP-ITINERANT-1,ETAB  ,27067
5420.0,4997,6,UPW BEJAIA,TAOURIRT OUABLA,ETAB  ,6147
5421.0,4998,6,UPW BEJAIA,BARBACHA AMAARAT,ETAB  ,6145
5422.0,4999,6,UPW BEJAIA,BEJAIA ITINERANT,ETAB  ,6144
5425.0,5002,11,UPW TAMANRASSET,IN AMGUEL ARAK,ETAB  ,11037
5426.0,5003,53,UPW IN-SALAH,TAMANRASSET EPI2,ETAB  ,11038
5427.0,5004,40,UPW KHENCHELA,KHENCHELA EPI1,ETAB  ,40055
5428.0,5005,41,UPW SOUK AHRAS,SOUK-AHRAS EPI1,ETAB  ,41054
5429.0,5006,22,UPW SIDI BEL ABBES,SIDI BEL ABBES EP ITINERANT,ETAB  ,22093
5430.0,5007,5,UPW BATNA,OUELD EL MA ESSALEM,ETAB  ,5145
5431.0,5008,16,UPW ALGER CENTRE,BP MINISTERE DE LINDUSTRIE ET MINE,ETAB  ,16217
5432.0,5009,6,UPW BEJAIA,AIT ANANE,ETAB  ,6148
5433.0,5010,28,UPW MSILA,AIN ERRICH MAHMOUDI CHIKH,ETAB  ,28096
5434.0,5011,14,UPW TIARET,MEDRISSA ENNADJAA,ETAB  ,14081
5435.0,5012,37,UPW TINDOUF,TINDOUF EPI2,ETAB  ,37022
5436.0,5013,37,UPW TINDOUF,TINDOUF-CHENECHEN,ETAB  ,37023
5437.0,5014,29,UPW MASCARA ,SIG HACHEMI BOUMILA HABIB,ETAB  ,29099
5438.0,5015,51,UPW OULED-DJELLAL,SIDI KHALED EST,ETAB  ,7097
5439.0,5018,1,UPW ADRAR,REGGAN CHAHID ZAOUI ALI,ETAB  ,1079
5440.0,5019,49,UPW TIMIMOUN,KSAR HIHA,ETAB  ,1080
5441.0,5020,49,UPW TIMIMOUN,KSAR GUENTEUR,ETAB  ,1081
979.0,5023,28,UPW MSILA,M SILA EPI1,ETAB  ,28094
5443.0,5024,10,UPW BOUIRA,BOUIRA EPI1,ETAB  ,10112
5450.0,5025,10,UPW BOUIRA,EL-ESNAM-EST,ETAB  ,10111
5451.0,5026,15,UPW TIZI OUZOU,AIT OULHADJ,ETAB  ,15170
5453.0,5027,23,UPW ANNABA,ANNABA RABAH BITAT,ETAB  ,23059
5453.0,5028,23,UPW ANNABA,EL BOUNI DIDOUCHE MOURAD,ETAB  ,23060
5456.0,5030,34,UPW BORDJ BOU ARRERIDJ,BBA EPI1,ETAB  ,34075
5457.0,5031,34,UPW BORDJ BOU ARRERIDJ,BBA AKHROUF,ETAB  ,34076
5458.0,5032,77,UPW ALGER OUEST,OULED BELHADJ,ETAB  ,16234
5459.0,5033,26,UPW MEDEA,MEDEA EPI1,ETAB  ,26091
5460.0,5034,26,UPW MEDEA,MEDEA EPI2,ETAB  ,26092
5461.0,5035,18,UPW JIJEL,EL MILLIA TARZOUST,ETAB  ,18059
5462.0,5036,16,UPW ALGER CENTRE,EL MOURADIA-EL-ALEM,ETAB  ,16245
,5037,2,UPW CHLEF,CRC CHLEF,ETAB  ,2995
5463.0,5038,19,UPW SETIF,SETIF UNIVERSITE MED LAMINE DEBAGHINE2,ETAB  ,19140
5464.0,5039,19,UPW SETIF,AMOUCHA-TANDJA,ETAB  ,19147
5465.0,5040,36,UPW EL TARF,EL TARF EPI1,ETAB  ,36060
5466.0,5041,48,UPW RELIZANE,RELIZANE EPI1,ETAB  ,48082
5469.0,5043,18,UPW JIJEL,GHEDIR EL KEBCHE,ETAB  ,18060
5470.0,5044,30,UPW OUARGLA,HASSI MESSAOUD-HAI BOUAMAMA,ETAB  ,30067
5471.0,5045,4,UPW OUM EL BOUAGHI,MESKIANA 8 MAI 45,ETAB  ,4071
5472.0,5046,23,UPW ANNABA,CHABBIA,ETAB  ,23061
5473.0,5047,25,UPW CONSTANTINE,CONSTANTINE EPI 1,ETAB  ,25066
5474.0,5048,45,UPW NAAMA,MEKMEN BEN AMAR CHELLALI AHMED,ETAB  ,45052
5478.0,5050,25,UPW CONSTANTINE,CONSTANTINE FADLOUNE ABDELAZIZ,ETAB  ,25064
5479.0,5051,25,UPW CONSTANTINE,CONSTANTINE UNIVERSITE 03,ETAB  ,25065
5476.0,5052,9,UPW BLIDA,CHEBLI KHEDAM,ETAB  ,9083
5477.0,5053,9,UPW BLIDA,BENI MERED DIAR EL BAHRI,ETAB  ,9084
5480.0,5054,17,UPW DJELFA,AIN EL IBEL SMAILI MOHAMED,ETAB  ,17090
5481.0,5055,41,UPW SOUK AHRAS,MERAHNA MOHAMED LATIFI BEN KHEMISSI,ETAB  ,41055
5482.0,5056,13,UPW TLEMCEN,TLEMCEN EPI 1,ETAB  ,13115
5483.0,5057,44,UPW AIN DEFLA,AIN DEFLA 24 FEVRIER,ETAB  ,44069
5487.0,5061,41,UPW SOUK AHRAS,EL HAMRI TERBAG EL HADI,ETAB  ,41056
5488.0,5062,30,UPW OUARGLA,OUARGLA EPI2,ETAB  ,30065
5489.0,5063,55,UPW TOUGGOURT,OUARGLA EPI3,ETAB  ,30066
5490.0,5064,5,UPW BATNA,CHEMORA MOUSTAKBEL,ETAB  ,5149
5491.0,5066,22,UPW SIDI BEL ABBES,AMARNA —DJELIKH-MOHAMED,ETAB  ,22094
5492.0,5067,76,UPW ALGER EST,BORDJ EL BAHRI MARINE,ETAB  ,16251
5494.0,5069,34,UPW BORDJ BOU ARRERIDJ,BORDJ GHIDIR CITE 425 LOTS,ETAB  ,34077
5495.0,5070,49,UPW TIMIMOUN,HADJ-GUELMANE,ETAB  ,1082
5496.0,5071,43,UPW MILA,AIN-BEIDA-HARRICH-EL-ISTIKLALE,ETAB  ,43081
5497.0,5072,43,UPW MILA,ZEGHAIA-ANNASR,ETAB  ,43082
5498.0,5073,43,UPW MILA,TADJENANET-AADL,ETAB  ,43083
5499.0,5074,10,UPW BOUIRA,AIN EL AZRA,ETAB  ,10113
5500.0,5075,26,UPW MEDEA,Médéa 15 décembre ,ETAB  ,26093
5501.0,5076,19,UPW SETIF,SALAH BEY 19 MARS,ETAB  ,19149
5502.0,5077,13,UPW TLEMCEN,CHETOUANE-1ER-NOV,ETAB  ,13119
5503.0,5078,13,UPW TLEMCEN,REMCHI-BAB-ZIARA,ETAB  ,13120
5504.0,5079,13,UPW TLEMCEN,SEBDOU-DEMMAME,ETAB  ,13113
5505.0,5080,25,UPW CONSTANTINE,HAMMA-DJEBLI-AHMED,ETAB  ,25067
5506.0,5081,27,UPW MOSTAGANEM,BOUGUIRAT-AGBOUBIABDELLAH,ETAB  ,27070
5507.0,5082,6,UPW BEJAIA,AIT MKADAM,ETAB  ,6143
5508.0,5083,6,UPW BEJAIA,AKHNAK,ETAB  ,6199
5509.0,5084,76,UPW ALGER EST,BORDJ EL BAHRI AIR,ETAB  ,16214
5510.0,5085,22,UPW SIDI BEL ABBES,AMALZA,ETAB  ,22092
5512.0,5087,40,UPW KHENCHELA,khenchela nouvelle ville,ETAB  ,40056
5514.0,5089,38,UPW TISSEMSILT,TISSEMSILT ITINERANT 2,ETAB  ,38046
5515.0,5090,35,UPW BOUMERDES,DELLYS KIRECHE SAID,ETAB  ,35074
5516.0,5091,9,UPW BLIDA,Blida Établissement postal itinérant 2 ,ETAB  ,9082
5517.0,5092,27,UPW MOSTAGANEM,SIDI-LAKHDAR-LAIDI-LAID,ETAB  ,27071
5518.0,5093,47,UPW GHARDAIA,CHAABA-ELHAMRA,ETAB  ,47046
5519.0,5094,29,UPW MASCARA ,EL-BORDJ-2,ETAB  ,29101
5520.0,5095,29,UPW MASCARA ,GHEISS-EL-MOUBAYAA,ETAB  ,29102
5521.0,5096,76,UPW ALGER EST,CERCLE-DE-GARNISON-ANP-AIN-NAADJA,ETAB  ,16252
5522.0,5097,34,UPW BORDJ BOU ARRERIDJ,RAS EL OUED CITE TOUMELA,ETAB  ,34078
5523.0,5098,14,UPW TIARET,TIARET GARE ROUTIERE,ETAB  ,14084
5524.0,5099,48,UPW RELIZANE,MATMAR BOUSETA ALI,ETAB  ,48083
5525.0,5100,25,UPW CONSTANTINE,Club Militaire,ETAB  ,25068
5526.0,5101,32,UPW EL BAYADH,BREZINA MEKKAOUI ABDELLAH,ETAB  ,32045
5527.0,5102,54,UPW IN-GUEZZAM,IN-GUEZZAM  1er NOVEMBRE,ETAB  ,54040
2867.0,1601,6,UPW BEJAIA,IGHRAM,ETAB  ,6057
2868.0,1602,6,UPW BEJAIA,IFALENE,ETAB  ,6058
2869.0,1603,6,UPW BEJAIA,TAGUEMOUNT,ETAB  ,6059
2870.0,1604,6,UPW BEJAIA,TIZI-N BERBER,ETAB  ,6060
2871.0,1605,6,UPW BEJAIA,AKKAR,ETAB  ,6061
1567.0,1606,6,UPW BEJAIA,MELLALA,ETAB  ,6062
2873.0,1607,6,UPW BEJAIA,IGHIL-OUMCED,ETAB  ,6063
2874.0,1608,6,UPW BEJAIA,IGHIL-OUANTAR,ETAB  ,6064
1576.0,1609,6,UPW BEJAIA,TIZI-OUAKLANE,ETAB  ,6065
972.0,1610,6,UPW BEJAIA,TALA-HAMZA,ETAB  ,6066
2877.0,1611,6,UPW BEJAIA,AIT-S KHEUR,ETAB  ,6067
2878.0,1612,6,UPW BEJAIA,AYACHA,ETAB  ,6068
2879.0,1613,6,UPW BEJAIA,IGHIL-NASSER,ETAB  ,6069
2880.0,1614,6,UPW BEJAIA,BERZAKH,ETAB  ,6070
2881.0,1615,6,UPW BEJAIA,ACHELOUF,ETAB  ,6071
2882.0,1616,6,UPW BEJAIA,TAKAATZ,ETAB  ,6072
2883.0,1617,6,UPW BEJAIA,MAHFOUDA,ETAB  ,6073
2884.0,1618,6,UPW BEJAIA,ADJIOUN,ETAB  ,6074
2885.0,1619,6,UPW BEJAIA,DRADRA,ETAB  ,6075
2887.0,1621,6,UPW BEJAIA,EL-ALEM,ETAB  ,6077
2888.0,1622,6,UPW BEJAIA,AIT-IDRISS,ETAB  ,6078
2889.0,1623,6,UPW BEJAIA,TIBOUAMOUCHINE,ETAB  ,6079
1578.0,1624,6,UPW BEJAIA,TIZOUAL,ETAB  ,6080
2891.0,1625,6,UPW BEJAIA,AIT-ADJISSA,ETAB  ,6081
2892.0,1626,6,UPW BEJAIA,IGHIL-N SEBT,ETAB  ,6082
2893.0,1627,6,UPW BEJAIA,IGHIL-OUTOUAF,ETAB  ,6083
2894.0,1628,6,UPW BEJAIA,SEMAOUNE-CHEMINI,ETAB  ,6084
2895.0,1629,6,UPW BEJAIA,SIDI-AYAD,ETAB  ,6085
2896.0,1630,6,UPW BEJAIA,TALA-TAZERT,ETAB  ,6086
2897.0,1631,6,UPW BEJAIA,TIBANE,ETAB  ,6087
2898.0,1632,6,UPW BEJAIA,IL-MATTEN-HOPITAL,ETAB  ,6088
2899.0,1633,6,UPW BEJAIA,IKEDJANE,ETAB  ,6089
2900.0,1634,6,UPW BEJAIA,TAMRICHT,ETAB  ,6090
2901.0,1635,6,UPW BEJAIA,BOUKHALFA,ETAB  ,6091
2902.0,1636,6,UPW BEJAIA,AGHBALA,ETAB  ,6092
2903.0,1637,6,UPW BEJAIA,AOURIR-ADJISSA,ETAB  ,6093
2904.0,1638,6,UPW BEJAIA,GARET,ETAB  ,6094
2905.0,1639,6,UPW BEJAIA,KHELLIL,ETAB  ,6095
4916.0,1640,6,UPW BEJAIA,TADERT-TAMOKRANT,ETAB  ,6096
2906.0,1641,6,UPW BEJAIA,SIDI-ALI,ETAB  ,6097
2907.0,1642,6,UPW BEJAIA,IGHIL-IALOUANENE,ETAB  ,6098
2908.0,1643,6,UPW BEJAIA,AKHNAK,ETAB  ,6099
2909.0,1644,6,UPW BEJAIA,TIZI-BENI-KHETTAB,ETAB  ,6100
2910.0,1645,6,UPW BEJAIA,TIGRINE,ETAB  ,6101
2911.0,1646,6,UPW BEJAIA,MERDJ-OUAMENE,ETAB  ,6102
2912.0,1647,6,UPW BEJAIA,TIZI-OUGUENI,ETAB  ,6103
2913.0,1648,6,UPW BEJAIA,ASSAM,ETAB  ,6104
2914.0,1649,6,UPW BEJAIA,BENI-K SILA,ETAB  ,6106
2915.0,1650,6,UPW BEJAIA,AGUEMOUNE-BENI-KHIAR,ETAB  ,6107
2916.0,1651,6,UPW BEJAIA,IMMOULA,ETAB  ,6108
2917.0,1652,6,UPW BEJAIA,TAMOKRA,ETAB  ,6109
1577.0,1653,6,UPW BEJAIA,LOTA,ETAB  ,6110
1614.0,1654,6,UPW BEJAIA,AKBOU-1ER-NOVEMBRE,ETAB  ,6111
2920.0,1655,6,UPW BEJAIA,ALLAGHANE,ETAB  ,6112
2921.0,1656,6,UPW BEJAIA,SNADLA,ETAB  ,6113
2922.0,1657,6,UPW BEJAIA,TIZI-EL-OUED,ETAB  ,6114
2923.0,1658,6,UPW BEJAIA,TAOURIRT-IGHIL-CENTRE,ETAB  ,6115
2924.0,1659,6,UPW BEJAIA,BEJAIA-PEPINIERE,ETAB  ,6116
2925.0,1660,6,UPW BEJAIA,EL-HAMMA,ETAB  ,6117
2926.0,1661,6,UPW BEJAIA,KHERRATA-NOUVELLE,ETAB  ,6118
2927.0,1662,6,UPW BEJAIA,ABAINOU,ETAB  ,6119
2928.0,1663,6,UPW BEJAIA,BERCHICHE-RESIDENCE-UNIVERSITAIRE,ETAB  ,6120
2929.0,1664,6,UPW BEJAIA,HELOUANE,ETAB  ,6121
2930.0,1665,6,UPW BEJAIA,IDERAKEN,ETAB  ,6122
1579.0,1666,6,UPW BEJAIA,BEJAIA-GARE-ROUTIERE,ETAB  ,6123
2932.0,1667,6,UPW BEJAIA,TAOURIRT-LARBAA,ETAB  ,6124
1563.0,1668,6,UPW BEJAIA,BEJAIA-AHMED-OUGANA,ETAB  ,6125
1562.0,1669,6,UPW BEJAIA,BEJAIA-HASSIBA-BEN-BOUALI,ETAB  ,6126
1564.0,1670,6,UPW BEJAIA,BEJAIA-ABANE-RAMDANE,ETAB  ,6127
1566.0,1671,6,UPW BEJAIA,BEJAIA-NACERIA,ETAB  ,6128
1572.0,1672,6,UPW BEJAIA,BEJAIA-TALA-OURIANE,ETAB  ,6129
1574.0,1673,6,UPW BEJAIA,BEJAIA-IHADDADENE,ETAB  ,6130
1573.0,1674,6,UPW BEJAIA,BEJAIA-SIDI-ALI-LABHAR,ETAB  ,6131
2940.0,1675,6,UPW BEJAIA,EL-KSEUR-AKAL-ABERKAN,ETAB  ,6132
2941.0,1676,6,UPW BEJAIA,DJERMOUNA,ETAB  ,6133
2942.0,1677,6,UPW BEJAIA,BEJAIA-TAASSAST,ETAB  ,6134
2944.0,1679,6,UPW BEJAIA,AKBOU-HOPITAL,ETAB  ,6137
2945.0,1680,6,UPW BEJAIA,SIDI-AICH-TIMZAGHRA,ETAB  ,6138
2946.0,1681,6,UPW BEJAIA,BEJAIA-SIDI-SOUFIANE,ETAB  ,6139
278.0,1683,19,UPW SETIF,SETIF-RP,ETAB  ,19000
279.0,1684,19,UPW SETIF,EL-EULMA,ETAB  ,19001
280.0,1685,19,UPW SETIF,AIN-OULMENE,ETAB  ,19002
282.0,1686,19,UPW SETIF,BOUGAA,ETAB  ,19003
283.0,1687,19,UPW SETIF,EL-EULMA-1ER NOV.1954,ETAB  ,19004
285.0,1688,19,UPW SETIF,EL-EULMA 8 MAI 1945,ETAB  ,19005
284.0,1689,19,UPW SETIF,SETIF-BEN-BADIS,ETAB  ,19006
286.0,1690,19,UPW SETIF,AIN-AZEL,ETAB  ,19007
287.0,1691,19,UPW SETIF,AIN-EL-KEBIRA,ETAB  ,19008
878.0,1692,19,UPW SETIF,AMOUCHA,ETAB  ,19009
856.0,1693,19,UPW SETIF,BENI-AZIZ,ETAB  ,19010
288.0,1694,19,UPW SETIF,BENI-OURTILANE,ETAB  ,19011
1063.0,1695,19,UPW SETIF,BOUANDAS,ETAB  ,19012
1103.0,1696,19,UPW SETIF,SALAH-BEY,ETAB  ,19013
5152.0,1697,19,UPW SETIF,SETIF 1ER NOVEMBRE 1954,ETAB  ,19014
888.0,1698,19,UPW SETIF,ADDAOUA,ETAB  ,19015
877.0,1699,19,UPW SETIF,AIN-ABESSA,ETAB  ,19016
289.0,1700,19,UPW SETIF,AIN-ARNAT,ETAB  ,19017
885.0,1701,19,UPW SETIF,AIN-EL-AHDJAR,ETAB  ,19018
876.0,1702,19,UPW SETIF,AIN-ROUA,ETAB  ,19019
865.0,1703,19,UPW SETIF,BABOR,ETAB  ,19020
860.0,1704,19,UPW SETIF,BEIDA-BORDJ,ETAB  ,19021
1030.0,1705,19,UPW SETIF,BELLAA,ETAB  ,19022
1031.0,1706,19,UPW SETIF,BENI-FOUDA,ETAB  ,19023
858.0,1707,19,UPW SETIF,BIR-EL-ARCHE,ETAB  ,19024
857.0,1708,19,UPW SETIF,DJEMILA,ETAB  ,19025
874.0,1709,19,UPW SETIF,GUENZET,ETAB  ,19026
869.0,1710,19,UPW SETIF,GUIDJEL,ETAB  ,19027
1080.0,1711,19,UPW SETIF,MAOKLANE,ETAB  ,19028
1082.0,1712,19,UPW SETIF,OULED- ALI-BEN-ATHMANE,ETAB  ,19029
1100.0,1713,19,UPW SETIF,OULED-TEBBEN,ETAB  ,19030
1068.0,1714,19,UPW SETIF,TARFET,ETAB  ,19031
916.0,1715,19,UPW SETIF,TITTEST,ETAB  ,19032
1026.0,1716,19,UPW SETIF,AIN-SEBT,ETAB  ,19033
881.0,1717,19,UPW SETIF,AIN-TEBINET,ETAB  ,19034
1050.0,1718,19,UPW SETIF,ARASSA,ETAB  ,19035
1029.0,1719,19,UPW SETIF,BAZER-SAKHRA,ETAB  ,19036
1074.0,1720,19,UPW SETIF,BENI-HOCINE,ETAB  ,19037
1084.0,1721,19,UPW SETIF,BENI-MOHLI,ETAB  ,19038
861.0,1722,19,UPW SETIF,BIR-HADDADA,ETAB  ,19039
870.0,1723,19,UPW SETIF,BIR-LABIED,ETAB  ,19040
5153.0,1724,19,UPW SETIF,DEHAMCHA,ETAB  ,19041
5154.0,1725,19,UPW SETIF,DRAA-EL-MIAD,ETAB  ,19042
1077.0,1726,19,UPW SETIF,EL-HADRA,ETAB  ,19043
866.0,1727,19,UPW SETIF,EL-MAHDIA,ETAB  ,19044
1038.0,1728,19,UPW SETIF,EL-MELLAH-HAMOUCHI,ETAB  ,19045
1040.0,1729,19,UPW SETIF,EL-OULDJA,ETAB  ,19046
867.0,1730,19,UPW SETIF,EL-OURICIA,ETAB  ,19047
882.0,1731,19,UPW SETIF,FERMATOU,ETAB  ,19048
1616.0,1732,19,UPW SETIF,GOUTALI,ETAB  ,19049
2526.0,4130,40,UPW KHENCHELA,REMILA,ETAB  ,40041
2527.0,4131,40,UPW KHENCHELA,TAFASSOUR,ETAB  ,40042
2528.0,4132,40,UPW KHENCHELA,TAMAYOURT,ETAB  ,40043
2529.0,4133,40,UPW KHENCHELA,TIZINT,ETAB  ,40044
2530.0,4134,40,UPW KHENCHELA,KAIS-17 JUIN,ETAB  ,40045
2531.0,4135,40,UPW KHENCHELA,TIMDAKIT,ETAB  ,40046
2532.0,4136,40,UPW KHENCHELA,KHENCHELA-ALLAOUI-MOHAMED,ETAB  ,40047
2533.0,4137,40,UPW KHENCHELA,TAZOUGUERT-5 JUILLET,ETAB  ,40048
2534.0,4138,40,UPW KHENCHELA,BABAR-18 FEVRIER,ETAB  ,40049
2535.0,4139,40,UPW KHENCHELA,BOUHMAMA-EL-AURES,ETAB  ,40050
2536.0,4140,40,UPW KHENCHELA,KHENCHELA-UNIVERSITE,ETAB  ,40051
2537.0,4141,40,UPW KHENCHELA,KHENCHELA-GARE-ROUTIERE,ETAB  ,40052
2538.0,4142,40,UPW KHENCHELA,CHECHAR-GARE-ROUTIERE,ETAB  ,40053
2539.0,4143,40,UPW KHENCHELA,SEKKALA,ETAB  ,40100
218.0,4145,41,UPW SOUK AHRAS,SOUK-AHRAS-RP,ETAB  ,41000
221.0,4146,41,UPW SOUK AHRAS,M DAOUROUCH,ETAB  ,41001
620.0,4147,41,UPW SOUK AHRAS,SEDRATA,ETAB  ,41002
220.0,4148,41,UPW SOUK AHRAS,SOUK-AHRAS-IBN-KHALDOUNE,ETAB  ,41003
2440.0,4149,41,UPW SOUK AHRAS,MERAHNA,ETAB  ,41004
2441.0,4150,41,UPW SOUK AHRAS,OULED-DRISS,ETAB  ,41005
1538.0,4151,41,UPW SOUK AHRAS,SEDRATA-8 MAI 1945,ETAB  ,41006
2443.0,4152,41,UPW SOUK AHRAS,SOUK-AHRAS-8 MAI 1945,ETAB  ,41007
2444.0,4153,41,UPW SOUK AHRAS,SOUK-AHRAS-BERRAL SALAH,ETAB  ,41008
621.0,4154,41,UPW SOUK AHRAS,TAOURA,ETAB  ,41009
2446.0,4155,41,UPW SOUK AHRAS,AIN-SEYNOUR,ETAB  ,41010
2447.0,4156,41,UPW SOUK AHRAS,BIR-BOUHOUCHE,ETAB  ,41011
2448.0,4157,41,UPW SOUK AHRAS,BIR-LOUHICHI,ETAB  ,41012
2449.0,4158,41,UPW SOUK AHRAS,BORDJ-M RAOU,ETAB  ,41013
2450.0,4159,41,UPW SOUK AHRAS,BOUMARAF-SEBTI,ETAB  ,41014
2451.0,4160,41,UPW SOUK AHRAS,DREA,ETAB  ,41015
2452.0,4161,41,UPW SOUK AHRAS,EL-BETIHA,ETAB  ,41016
2453.0,4162,41,UPW SOUK AHRAS,MECHROHA,ETAB  ,41017
2454.0,4163,41,UPW SOUK AHRAS,OUED-KEBERIT,ETAB  ,41018
2455.0,4164,41,UPW SOUK AHRAS,OUM-EL-ADHAIM,ETAB  ,41019
2456.0,4165,41,UPW SOUK AHRAS,SEDRATA-ESSANOUBAR,ETAB  ,41020
2457.0,4166,41,UPW SOUK AHRAS,SOUK-AHRAS-17 OCTOBRE,ETAB  ,41021
1301.0,4167,41,UPW SOUK AHRAS,SOUK-AHRAS-AHMED-DRAIA,ETAB  ,41022
2459.0,4168,41,UPW SOUK AHRAS,SOUK-AHRAS-ALAOUIA,ETAB  ,41023
2460.0,4169,41,UPW SOUK AHRAS,SOUK-AHRAS-HAMMA-LOULOU,ETAB  ,41024
2461.0,4170,41,UPW SOUK AHRAS,ZAAROURIA,ETAB  ,41025
2462.0,4171,41,UPW SOUK AHRAS,AIN-SOLTANE,ETAB  ,41026
2463.0,4172,41,UPW SOUK AHRAS,AIN-ZANA,ETAB  ,41027
2464.0,4173,41,UPW SOUK AHRAS,BATTOUM,ETAB  ,41028
2465.0,4174,41,UPW SOUK AHRAS,BOUKEBCH,ETAB  ,41029
2466.0,4175,41,UPW SOUK AHRAS,EL-BORDJ,ETAB  ,41030
2467.0,4176,41,UPW SOUK AHRAS,KHEMISSA,ETAB  ,41031
2468.0,4177,41,UPW SOUK AHRAS,OUILLEN,ETAB  ,41032
2469.0,4178,41,UPW SOUK AHRAS,RAGOUBA,ETAB  ,41033
2470.0,4179,41,UPW SOUK AHRAS,RAS-EL-KEF,ETAB  ,41034
2471.0,4180,41,UPW SOUK AHRAS,SAFEL-EL-OUIDEN,ETAB  ,41035
2472.0,4181,41,UPW SOUK AHRAS,SOUK-AHRAS-IBN-ROCHD,ETAB  ,41036
2473.0,4182,41,UPW SOUK AHRAS,TERRAGUELT,ETAB  ,41037
2474.0,4183,41,UPW SOUK AHRAS,TIFFECH,ETAB  ,41038
2475.0,4184,41,UPW SOUK AHRAS,ZOUABI,ETAB  ,41039
2476.0,4185,41,UPW SOUK AHRAS,TAGHAST,ETAB  ,41040
2477.0,4186,41,UPW SOUK AHRAS,M DAOUROUCH-ACHOURI ALI ,ETAB  ,41041
2478.0,4187,41,UPW SOUK AHRAS,OULED-ABBES,ETAB  ,41042
2479.0,4188,41,UPW SOUK AHRAS,SOUK-AHRAS-UNIVERSITE,ETAB  ,41043
2480.0,4189,41,UPW SOUK AHRAS,TAOURA-INSTITUT-VETERINAIRE,ETAB  ,41044
2481.0,4190,41,UPW SOUK AHRAS,MECHROHA-SIDI-BRAHIM,ETAB  ,41045
2482.0,4191,41,UPW SOUK AHRAS,SOUK-AHRAS-GARE-ROUTIERE,ETAB  ,41046
2483.0,4192,41,UPW SOUK AHRAS,M DAOUROUCH-GARE-ROUTIERE,ETAB  ,41047
2484.0,4193,41,UPW SOUK AHRAS,DJEHIFA,ETAB  ,41048
335.0,4195,43,UPW MILA,MILA-RP,ETAB  ,43000
2293.0,4196,43,UPW MILA,CHELGHOUM-LAID,ETAB  ,43001
337.0,4197,43,UPW MILA,FERDJIOUA,ETAB  ,43002
1541.0,4198,43,UPW MILA,CHELGHOUM-LAID 1 NOV.,ETAB  ,43003
2296.0,4199,43,UPW MILA,GRAREM,ETAB  ,43004
1105.0,4200,43,UPW MILA,OUED-ATHMENIA,ETAB  ,43005
2298.0,4201,43,UPW MILA,OUED-ENDJA,ETAB  ,43006
2299.0,4202,43,UPW MILA,TADJENANET,ETAB  ,43007
338.0,4203,43,UPW MILA,TELERGHMA,ETAB  ,43008
2301.0,4204,43,UPW MILA,ROUACHED,ETAB  ,43009
2302.0,4205,43,UPW MILA,SIDI-MEROUANE,ETAB  ,43010
2303.0,4206,43,UPW MILA,TADJENANET-CENTRE,ETAB  ,43011
1122.0,4207,43,UPW MILA,ZEGHAIA,ETAB  ,43012
1121.0,4208,43,UPW MILA,AHMED-RACHDI,ETAB  ,43013
2306.0,4209,43,UPW MILA,AIN-BEIDA-DJEBEL-HALFA,ETAB  ,43014
2307.0,4210,43,UPW MILA,AIN-MELOUK,ETAB  ,43015
1129.0,4211,43,UPW MILA,AIN-TINE,ETAB  ,43016
2309.0,4212,43,UPW MILA,ARRES,ETAB  ,43017
2310.0,4213,43,UPW MILA,BEINEN,ETAB  ,43018
2311.0,4214,43,UPW MILA,BENI-GUECHA,ETAB  ,43019
2312.0,4215,43,UPW MILA,BENYAHIA-ABDERRAHMANE,ETAB  ,43020
2313.0,4216,43,UPW MILA,BLED-YOUCEF,ETAB  ,43021
2314.0,4217,43,UPW MILA,BOUHATEM,ETAB  ,43022
2315.0,4218,43,UPW MILA,BOUKARANA,ETAB  ,43023
2316.0,4219,43,UPW MILA,CHELGHOUM-LAID-ABDELLAH-BACHA,ETAB  ,43024
2317.0,4220,43,UPW MILA,CHIGARA,ETAB  ,43025
2318.0,4221,43,UPW MILA,EL-MECHIRA,ETAB  ,43026
2319.0,4222,43,UPW MILA,FERDJIOUA-BOUROUH,ETAB  ,43027
2320.0,4223,43,UPW MILA,FERDJIOUA-SOUMMAM,ETAB  ,43028
1126.0,4224,43,UPW MILA,MILA-8 MAI 45,ETAB  ,43029
1125.0,4225,43,UPW MILA,MILA-VIEILLE-VILLE,ETAB  ,43030
1106.0,4226,43,UPW MILA,OUED-SEGUEN,ETAB  ,43031
